"K_SGH";"K_AFD";"V_AFDNAVN";"K_FRADTO";"D_TILDTO";"D_AJODTO";"C_SPECIALE1";"C_SPECIALE2";"C_SPECIALE3";"C_SPECIALE4"
"4210";"018";"SKADESTUEN";"1977-01-01";"1981-12-31";"1977-01-01";"030";NULL;NULL;NULL
"4210";"019";"AMBULATORIUM";"1977-01-01";"1981-12-31";"1977-01-01";"000";NULL;NULL;NULL
"4210";"019";"KIRURGISK AMBULATORIUM";"1983-01-01";"1983-12-31";"1983-01-01";"000";NULL;NULL;NULL
"4210";"019";"KIRURGISK AMBULATORIUM";"1984-01-01";"1990-12-31";"1984-01-01";"030";NULL;NULL;NULL
"4212";"011";"Sv Intensiv afsnit";"2002-01-01";"2005-03-31";"2005-03-17";"084";NULL;NULL;NULL
"4212";"012";"C S Sv Døgnopvågningsafsnit";"1999-01-01";"2001-12-31";"2001-10-31";"084";NULL;NULL;NULL
"4212";"012";"SV Døgnopvågningsafsnit";"2002-01-01";"2004-12-31";"2004-11-30";"084";NULL;NULL;NULL
"4212";"018";"SHF lægeambulance";"2007-01-01";"2500-01-01";"2007-02-20";"084";NULL;NULL;NULL
"4212";"019";"Smerte og palliations Ambulatorium";"2011-05-15";"2500-01-01";"2011-05-10";"084";NULL;NULL;NULL
"4212";"03 ";"Medicinsk overafd, Sygehus Fyn (Sv., Faa., Ny., Ringe)";"2006-01-01";"2500-01-01";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"031";"C S Sv Medicinsk afdeling";"1999-01-01";"2001-12-31";"2001-10-31";"001";"006";NULL;NULL
"4212";"031";"Sv Medicinsk afdeling";"2002-01-01";"2006-01-31";"2006-01-17";"001";"006";NULL;NULL
"4212";"031";"Medicinsk afd., Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"001";"006";NULL;NULL
"4212";"032";"C S Sv Coronarafsnit";"1999-01-01";"2001-12-31";"2001-10-31";"006";NULL;NULL;NULL
"4212";"032";"SV Coronarafsnit";"2002-01-01";"2004-12-31";"2004-11-30";"006";NULL;NULL;NULL
"4212";"036";"C S Sv Medicinsk dagafsnit";"1999-01-01";"2001-01-01";"2000-12-22";"001";NULL;NULL;NULL
"4212";"037";"Sv Ambulatorium for rygestop";"2004-01-01";"2005-08-31";"2005-08-18";"001";NULL;NULL;NULL
"4212";"039";"C S Sv Medicinsk amb.";"1999-01-01";"2001-12-31";"2001-10-31";"001";"006";NULL;NULL
"4212";"039";"Sv Medicinsk amb.";"2002-01-01";"2006-01-31";"2006-01-17";"001";"006";NULL;NULL
"4212";"039";"Medicinsk ambulantklinik, Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"001";"006";NULL;NULL
"4202";"080";"Od Endokrinologisk afdeling M";"2002-01-01";"2500-01-01";"2001-10-31";"008";"001";NULL;NULL
"4202";"086";"MEDICINSK DAGAFSNIT M";"1995-01-01";"1996-01-24";"1995-01-01";"008";"001";NULL;NULL
"4202";"086";"Endokrinologisk dagafsnit M";"1996-01-25";"2000-12-31";"2000-12-22";"008";"001";NULL;NULL
"4202";"090";"Od Medicinsk afdeling C";"2002-01-01";"2008-08-31";"2008-08-20";"001";"005";"010";"012"
"4202";"091";"MED. AFD. C, REUMATOL. AFSNIT";"1990-01-01";"1990-12-31";"1990-01-01";"012";NULL;NULL;NULL
"4202";"091";"MED. AFD. C, REUMATOL. AFSNIT";"1991-01-01";"1994-12-31";"1991-01-01";"012";NULL;NULL;NULL
"4202";"091";"MED. AFD. C, REUMATOL. AFSNIT";"1995-01-01";"1997-12-31";"1997-11-17";"012";NULL;NULL;NULL
"4202";"092";"MED. AFD. C, LUNGEMED. AFSNIT";"1992-01-01";"1994-12-31";"1992-01-01";"010";NULL;NULL;NULL
"4202";"092";"MED. AFD. C, LUNGEMED. AFSNIT";"1995-01-01";"1997-12-31";"1997-11-17";"010";NULL;NULL;NULL
"4202";"094";"OD Rygestopambulatoriet";"2004-12-01";"2006-03-31";"2006-03-21";"001";NULL;NULL;NULL
"4202";"095";"MED. AFD. C, LUNGEMED. AMB.";"1992-01-01";"1994-12-31";"1992-01-01";"010";NULL;NULL;NULL
"4202";"095";"MED. AFD. C, LUNGEMED. AMB.";"1995-01-01";"1997-12-31";"1997-11-17";"010";NULL;NULL;NULL
"4202";"097";"MED. AFD. C, REUMATOL. AMB.";"1990-01-01";"1990-12-31";"1990-01-01";"012";NULL;NULL;NULL
"4202";"100";"KLINISK IMMUNOLOGISK AFD.";"1988-01-01";"1994-12-31";"1988-01-01";"062";NULL;NULL;NULL
"4202";"100";"Klinisk immunologisk afd.";"1995-01-01";"2001-12-31";"2001-10-31";"062";NULL;NULL;NULL
"4202";"100";"Od Klinisk immunologisk afd.";"2002-01-01";"2500-01-01";"2001-10-31";"062";NULL;NULL;NULL
"4207";"030";"KIRURGISK AFDELING";"1986-12-31";"1990-12-31";"1986-12-31";"000";"030";NULL;NULL
"4207";"039";"KIRURGISK AMBULATORIUM";"1980-01-01";"1982-12-31";"1980-01-01";"030";NULL;NULL;NULL
"4209";"010";"KIRURGISK AFDELING";"1986-12-31";"1990-12-31";"1986-12-31";"000";"030";NULL;NULL
"4209";"019";"AMBULATORIUM";"1977-01-01";"1978-12-31";"1977-01-01";"000";NULL;NULL;NULL
"4209";"019";"KIRURGISK AMBULATORIUM";"1979-01-01";"1982-12-31";"1979-01-01";"030";NULL;NULL;NULL
"4209";"019";"KIRURGISK AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"000";NULL;NULL;NULL
"4209";"019";"KIRURGISK AMBULATORIUM";"1991-09-27";"1991-09-27";"1991-09-27";NULL;NULL;NULL;NULL
"4209";"020";"MEDICINSK AFDELING";"1990-01-01";"1994-12-31";"1990-01-01";"001";NULL;NULL;NULL
"4209";"020";"MEDICINSK AFDELING";"1995-01-01";"1998-12-31";"1998-12-03";"001";NULL;NULL;NULL
"4209";"029";"MEDICINSK AMBULATORIUM";"1990-01-01";"1994-12-31";"1990-01-01";"001";NULL;NULL;NULL
"4209";"029";"MEDICINSK AMBULATORIUM";"1995-01-01";"1998-12-31";"1998-12-03";"001";NULL;NULL;NULL
"4209";"050";"RØNTGENAFDELING";"1997-01-01";"1998-12-31";"1998-12-03";"066";NULL;NULL;NULL
"4210";"020";"KIRURGISK AFDELING";"1981-01-01";"1981-04-30";"1981-01-01";"030";NULL;NULL;NULL
"4210";"020";"KIRURGISK AFDELING";"1981-05-01";"1982-12-31";"1981-05-01";"030";NULL;NULL;NULL
"4210";"020";"MEDICINSK-KIRURGISK AFDELING";"1983-01-01";"1983-12-31";"1983-01-01";"000";NULL;NULL;NULL
"4210";"020";"MEDICINSK-KIRURGISK AFDELING";"1984-01-01";"1984-12-31";"1984-01-01";"000";NULL;NULL;NULL
"4210";"028";"SKADESTUEN";"1981-01-01";"1981-04-30";"1981-01-01";"030";NULL;NULL;NULL
"4210";"028";"SKADESTUE";"1981-05-01";"1982-12-31";"1981-05-01";"030";NULL;NULL;NULL
"4210";"028";"SKADESTUEN";"1983-01-01";"1983-12-31";"1983-01-01";"000";NULL;NULL;NULL
"4210";"028";"SKADESTUEN";"1984-01-01";"1990-12-31";"1984-01-01";"030";NULL;NULL;NULL
"4202";"19 ";"Skadestuen, Odense Universitetshospital";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"4202";"190";"ORTOPÆDISK-KIRURGISK AFD. Ø";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"4202";"190";"ORTOPÆDISK-KIRURGISK AFD. Ø";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"4202";"190";"ORTOPÆD./HÅNDKIR.AFD Ø";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"4202";"198";"SKADESTUEN";"1977-01-01";"1982-12-31";"1977-01-01";"030";NULL;NULL;NULL
"4202";"198";"SKADESTUEN";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"4202";"198";"SKADESTUEN";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"4202";"198";"SKADESTUEN";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"4202";"198";"Skadestuen";"1995-01-01";"2001-12-31";"2001-10-31";"042";NULL;NULL;NULL
"4202";"198";"Od Skadestuen";"2002-01-01";"2500-01-01";"2001-10-31";"042";NULL;NULL;NULL
"4212";"04 ";"Organkirurgisk overafd, Sygehus Fyn (Svendborg, Nyborg)";"2006-01-01";"2500-01-01";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"040";"C S Sv Organkirurgisk afdeling";"1999-01-01";"2001-12-31";"2001-10-31";"030";NULL;NULL;NULL
"4212";"040";"Sv Organkirurgisk afdeling";"2002-01-01";"2006-01-31";"2006-01-17";"030";NULL;NULL;NULL
"4212";"040";"Organkirurgisk afd., Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"030";NULL;NULL;NULL
"4212";"070";"Sv Øre-næse- og halsafd";"2002-01-01";"2006-01-31";"2006-01-17";"046";NULL;NULL;NULL
"4212";"070";"Øre-Næse-Hals afd., Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"046";NULL;NULL;NULL
"4212";"079";"C S Sv Øre-næse- og halsamb";"1999-01-01";"2001-12-31";"2001-10-31";"046";NULL;NULL;NULL
"4212";"079";"Sv Øre-næse- og halsamb";"2002-01-01";"2006-01-31";"2006-01-17";"046";NULL;NULL;NULL
"4212";"079";"Øre-Næse-Hals ambulatoriet, Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"046";NULL;NULL;NULL
"4212";"08 ";"OUH Fælles Akut Modtagelse (Svendborg)";"2011-08-31";"2500-01-01";"2011-08-17";NULL;NULL;NULL;NULL
"4212";"080";"OUH Fælles Akut Sengeafdeling (Svendborg)";"2011-08-31";"2500-01-01";"2011-08-17";"090";"030";NULL;NULL
"4212";"089";"OUH Fælles Akut Ambulatorium (Svendborg)";"2011-08-31";"2500-01-01";"2011-08-17";"090";"030";NULL;NULL
"4212";"09 ";"Psykiatrisk overafd, Sygehus Fyn (Svendborg)";"2006-01-01";"2500-01-01";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"091";"C S Sv Psykiatrisk afdeling";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"4212";"091";"Sv Psykiatrisk afdeling";"2002-01-01";"2006-01-31";"2006-01-17";"050";NULL;NULL;NULL
"4212";"091";"Psykiatrisk afd., Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"050";NULL;NULL;NULL
"4212";"093";"C S Sv Gerontopsykiatrisk afd.";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"4212";"093";"Sv Gerontopsykiatrisk afd.";"2002-01-01";"2006-01-31";"2006-01-17";"050";NULL;NULL;NULL
"4212";"058";"OUH Skadestuen (Svendborg)";"2011-09-01";"2500-01-01";"2011-08-17";"042";NULL;NULL;NULL
"4212";"069";"C S Sv Epilepsiklinik";"1999-01-01";"2001-01-01";"2000-12-22";"020";NULL;NULL;NULL
"4212";"07 ";"Øre-Næse-Hals overafd. Sygehus Fyn (Svendborg)";"2006-01-01";"2500-01-01";"2006-01-17";NULL;NULL;NULL;NULL
"4202";"243";"Od Psykiatrisk afd. P, Fysioterapi";"2004-01-01";"2500-01-01";"2004-02-27";"050";"098";NULL;NULL
"4202";"244";"Od Psykiatrisk afd. P, Ergoterapi";"2004-01-01";"2500-01-01";"2004-02-27";"050";"098";NULL;NULL
"4202";"246";"PSYKIATRISK DAGHOSPITAL P";"1979-01-01";"1982-12-31";"1979-01-01";"050";NULL;NULL;NULL
"5001";"140";"BLODTYPESEROLOGISK LAB.";"1977-01-01";"1978-12-31";"1977-01-01";"062";NULL;NULL;NULL
"5001";"159";"BØRNEPSYKIATRISK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"052";"050";NULL;NULL
"5001";"159";"BØRNEPSYKIATRISK AMBULATORIUM";"1995-01-01";"1999-03-31";"1999-02-28";"052";"050";NULL;NULL
"5001";"16 ";"Mikrobiologisk afd., Sønderborg Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5001";"160";"KLINISK MIKROBIOLOGISK AFD.";"1979-01-01";"1980-12-31";"1979-01-01";"063";NULL;NULL;NULL
"5001";"160";"MIKROBIOLOGISK AFDELING";"1982-01-01";"1982-12-31";"1982-01-01";"063";NULL;NULL;NULL
"5001";"160";"MIKROBIOLOGISK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"063";NULL;NULL;NULL
"5001";"160";"Mikrobiologisk afdeling";"1995-01-01";"2500-01-01";"1999-12-15";"063";NULL;NULL;NULL
"5001";"17 ";"Kæbekirurgisk afdeling, Sønderborg Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5001";"170";"ODONTOLOGISK AFDELING";"1987-01-01";"1994-12-31";"1987-01-01";"048";NULL;NULL;NULL
"5001";"170";"ODONTOLOGISK AFDELING";"1995-01-01";"1997-08-31";"1997-07-31";"048";NULL;NULL;NULL
"5001";"180";"ARBEJDSMEDICINSK KLINIK";"1995-01-01";"1998-12-31";"1998-12-03";"086";NULL;NULL;NULL
"5001";"186";"Sammedagsafsnit";"2000-11-01";"2001-12-31";"2001-12-19";"000";NULL;NULL;NULL
"5001";"186";"Sammedagsafsnit";"2002-01-01";"2008-01-31";"2008-01-17";"000";NULL;NULL;NULL
"5001";"190";"LUNGEMEDICINSK AFDELING";"1989-01-01";"1989-12-31";"1989-01-01";"010";NULL;NULL;NULL
"5001";"199";"LUNGEMEDICINSK AMBULATORIUM";"1988-01-01";"1994-12-31";"1988-01-01";"010";NULL;NULL;NULL
"5001";"199";"LUNGEMEDICINSK AMBULATORIUM";"1995-01-01";"1995-12-31";"1995-01-01";"010";NULL;NULL;NULL
"5001";"200";"LANGTIDSMEDICINSK AFDELING";"1989-01-01";"1989-12-31";"1989-01-01";"002";NULL;NULL;NULL
"4202";"199";"ORTOPÆDISK-KIRURGISK AMB. Ø";"1977-01-01";"1982-12-31";"1977-01-01";"042";"030";NULL;NULL
"4201";"100";"ORTOPÆD-KIRURGISK AFDELING";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"4212";"649";"C V Mi Ortopædkirurgisk amb.";"1999-01-01";"2001-12-31";"2001-10-31";"042";NULL;NULL;NULL
"4212";"65 ";"Psykiatrisk overafd., Sygehus Fyn (Middelfart)";"2006-01-01";"2500-01-01";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"650";"C V Mi Almen psykiatrisk afs.";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"4212";"650";"Mi Almen psykiatrisk afs.";"2002-01-01";"2006-01-31";"2006-01-17";"050";NULL;NULL;NULL
"5002";"039";"MEDICINSK AMBULATORIUM";"1983-01-01";"1990-12-31";"1983-01-01";"001";"006";NULL;NULL
"5002";"039";"MEDICINSK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"001";"006";NULL;NULL
"5002";"039";"Medicinsk ambulatorium";"1995-01-01";"2500-01-01";"1999-12-15";"001";NULL;NULL;NULL
"5002";"04 ";"Kirurgisk dagafd., Haderslev Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5002";"040";"KIRURGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"030";NULL;NULL;NULL
"5002";"040";"PARENKYMKIRURGISK AFDELING";"1983-01-01";"1994-12-31";"1983-01-01";"030";NULL;NULL;NULL
"5002";"040";"Parenkymkirurgisk afdeling";"1995-01-01";"2001-12-31";"2001-12-19";"030";NULL;NULL;NULL
"5002";"040";"Kirurgisk afdeling";"2002-01-01";"2004-07-31";"2004-08-25";"030";NULL;NULL;NULL
"5002";"041";"GYNÆKOL./OBSTETRISK AFDELING";"1993-01-01";"1993-12-31";"1993-01-01";"038";NULL;NULL;NULL
"5002";"041";"GYNÆKOL./OBSTETRISK AFDELING";"1994-01-01";"1994-12-31";"1994-01-01";"030";"038";NULL;NULL
"5002";"049";"PARENKYMKIRURGISK AMB.";"1983-01-01";"1994-12-31";"1983-01-01";"030";NULL;NULL;NULL
"5002";"049";"Parenkymkirurgisk amb.";"1995-01-01";"2001-12-31";"2001-12-19";"030";NULL;NULL;NULL
"5002";"049";"Kirurgisk ambulatorium";"2002-01-01";"2500-01-01";"2001-12-19";"030";NULL;NULL;NULL
"5002";"05 ";"Ortopædkirurgisk dagafd., Haderslev Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5002";"050";"ORTOPÆD-KIRURGISK AFDELING";"1976-04-01";"1982-12-31";"1976-04-01";"042";"030";NULL;NULL
"5002";"050";"ORTOPÆD-KIRURGISK AFDELING";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"5002";"050";"ORTOPÆD-KIRURGISK AFDELING";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"5002";"050";"ORTOPÆD-KIRURGISK AFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"5002";"050";"Ortopæd-kirurgisk afdeling";"1995-01-01";"2004-07-31";"2004-08-25";"042";NULL;NULL;NULL
"5002";"056";"ORTOPÆD-KIR. AFD., DAGAFSNIT";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"5002";"059";"ORTOPÆD-KIRURGISK AMBULATORIUM";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"5002";"059";"ORTOPÆD-KIRURGISK AMBULATORIUM";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"5002";"059";"Ortopæd-kirurgisk ambulatorium";"1995-01-01";"2500-01-01";"1999-12-15";"042";NULL;NULL;NULL
"5002";"06 ";"Geriatrisk afd., Haderslev Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5002";"060";"LANGTIDSMEDICINSK  AFD., GRAM";"1976-04-01";"1982-12-31";"1976-04-01";"002";NULL;NULL;NULL
"5002";"060";"LANGTIDSMEDICINSK AFSNIT";"1983-01-01";"1990-12-31";"1983-01-01";"002";NULL;NULL;NULL
"5001";"103";"Ortopædkirurgisk afdeling S";"2005-04-01";"2500-01-01";"2005-04-14";"042";NULL;NULL;NULL
"5001";"106";"ORTOPÆD-KIR. AFD. O, DAGAFSNIT";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"5001";"106";"Ortopæd-kir. afd. O, dagafsnit";"1995-01-01";"2001-12-31";"2001-12-19";"042";NULL;NULL;NULL
"5001";"106";"Ortopædkirurgisk dagafsnit";"2002-01-01";"2500-01-01";"2001-12-19";"042";NULL;NULL;NULL
"5001";"108";"SKADESTUEN";"1983-01-01";"1987-12-31";"1983-01-01";"042";NULL;NULL;NULL
"5001";"108";"SKADESTUEN";"1988-01-01";"1990-12-31";"1988-01-01";"042";NULL;NULL;NULL
"5001";"108";"SKADESTUEN";"1991-01-01";"1994-12-31";"1991-01-01";"042";NULL;NULL;NULL
"5001";"108";"Skadestuen";"1995-01-01";"2004-06-30";"2004-06-30";"042";NULL;NULL;NULL
"5001";"111";"ØRE-, NÆSE- OG HALSAFDELING";"1988-01-01";"1990-12-31";"1988-01-01";"046";NULL;NULL;NULL
"5001";"111";"ØRE-, NÆSE- OG HALSAFDELING";"1991-01-01";"1994-12-31";"1991-01-01";"046";NULL;NULL;NULL
"5001";"111";"Øre-, næse- og halsafdeling";"1995-01-01";"2500-01-01";"1999-12-15";"046";NULL;NULL;NULL
"5001";"112";"HØREKLINIK";"1976-04-01";"1982-12-31";"1976-04-01";"046";NULL;NULL;NULL
"5001";"200";"GERIATRISK AFDELING";"1992-01-01";"1994-12-31";"1992-01-01";"002";NULL;NULL;NULL
"5001";"200";"Geriatrisk afdeling";"1995-01-01";"2004-06-30";"2004-06-30";"002";NULL;NULL;NULL
"5001";"201";"Geriatrisk afd., apopleksiafsnit";"1998-01-01";"2004-06-30";"2004-06-30";"002";NULL;NULL;NULL
"5001";"23 ";"Terapiafd., Sønderborg Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"5001";"237";"Terapiafdeling";"2002-08-01";"2500-01-01";"2002-10-31";"098";NULL;NULL;NULL
"5001";"24 ";"Amtstandplejen, Sønderborg Sygehus";"2006-01-01";"2010-11-16";"2010-11-08";NULL;NULL;NULL;NULL
"5001";"047";"Obstetrisk ambulatorium";"2001-01-01";"2001-06-30";"2001-06-26";"038";NULL;NULL;NULL
"5001";"047";"Gynækologisk ambulatorium";"2006-05-01";"2500-01-01";"2006-03-21";"038";NULL;NULL;NULL
"5001";"053";"Geriatrisk ambulatorium";"2005-01-01";"2500-01-01";"2005-01-31";"002";NULL;NULL;NULL
"5001";"054";"Nefrologisk ambulatorium";"2002-01-01";"2500-01-01";"2001-11-30";"011";NULL;NULL;NULL
"5001";"055";"MED. DAGAFSNIT M. DIALYSEAFSN.";"1992-04-01";"1994-12-31";"1992-04-01";"001";NULL;NULL;NULL
"5001";"055";"MED.DAGAFSNIT M.DIALYSEAFSN.";"1995-01-01";"1997-08-31";"1997-07-31";"001";NULL;NULL;NULL
"5001";"055";"Medicinsk dagafsnit, dialyse";"1999-01-01";"2001-12-31";"2001-12-19";"011";NULL;NULL;NULL
"5001";"055";"Medicinsk dagafsnit, dialyse";"2002-01-01";"2500-01-01";"2001-12-19";"011";NULL;NULL;NULL
"5001";"056";"MEDICINSK AFDELING, DAGAFSNIT";"1976-04-01";"1994-12-31";"1976-04-01";"026";NULL;NULL;NULL
"5001";"056";"Medicinsk afdeling, dagafsnit";"1995-01-01";"2001-12-31";"2001-12-19";"001";"022";NULL;NULL
"5001";"056";"Medicinsk dagafsnit";"2002-01-01";"2004-03-31";"2004-03-31";"001";"022";NULL;NULL
"5001";"057";"Onkologisk ambulatorium";"2002-01-01";"2500-01-01";"2001-11-30";"022";NULL;NULL;NULL
"5001";"05G";"Geriatrisk afdeling";"2009-12-01";"2500-01-01";"2009-12-07";"002";NULL;NULL;NULL
"5001";"05H";"Reumatologisk Ambulatorium";"2011-01-01";"2500-01-01";"2011-11-21";"012";NULL;NULL;NULL
"5001";"05I";"Psykologisk Ambulatorium";"2011-01-01";"2500-01-01";"2011-11-21";"099";NULL;NULL;NULL
"5001";"06 ";"Parenkymkirurgisk afd. K, Sønderborg Sygehus";"2006-01-01";"2500-01-01";"2005-12-14";NULL;NULL;NULL;NULL
"4212";"070";"C S Sv Øre-næse- og halsafd";"1999-01-01";"2001-12-31";"2001-10-31";"046";NULL;NULL;NULL
"4212";"143";"Terapiafdelingen, Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"098";NULL;NULL;NULL
"4212";"15 ";"Overafdeling";"2006-01-01";"2006-01-31";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"216";"C S Ru Geriatrisk daghospital";"1999-01-01";"2001-01-01";"2000-12-22";"002";"001";NULL;NULL
"4212";"217";"C S Ru Geriatrisk team";"2000-08-01";"2001-12-31";"2001-10-31";"002";"001";NULL;NULL
"4212";"217";"Ru Geriatrisk team";"2002-01-01";"2002-01-02";"2001-11-30";"002";"001";NULL;NULL
"4212";"259";"C S Ær Ambulatorium";"1999-01-01";"2001-12-31";"2001-10-31";"000";NULL;NULL;NULL
"4212";"259";"Medicinsk-kirurgisk ambulatorium, Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"000";"030";NULL;NULL
"4212";"310";"C M Ny Anæstesiologisk afd.";"1999-01-01";"2001-12-31";"2001-10-31";"084";NULL;NULL;NULL
"4212";"310";"Ny Anæstesiologisk afd.";"2002-01-01";"2006-01-31";"2006-01-17";"084";NULL;NULL;NULL
"4212";"330";"C M Ny Medicinsk afdeling";"1999-01-01";"2001-12-31";"2001-10-31";"001";NULL;NULL;NULL
"4212";"330";"Ny Medicinsk afdeling";"2002-01-01";"2005-01-31";"2004-11-30";"001";NULL;NULL;NULL
"4212";"337";"Ny Ambulatorium for rygestop";"2004-01-01";"2005-08-31";"2005-08-18";"001";NULL;NULL;NULL
"4212";"339";"C M Ny Medicinsk amb.";"1999-01-01";"2001-12-31";"2001-10-31";"001";NULL;NULL;NULL
"4212";"339";"Ny Medicinsk amb.";"2002-01-01";"2005-01-31";"2004-11-30";"001";NULL;NULL;NULL
"4212";"340";"C M Ny Kirurgisk afdeling";"1999-01-01";"2001-12-31";"2001-10-31";"030";NULL;NULL;NULL
"4212";"430";"C M Få Kirurgisk afdeling";"1999-01-01";"2000-07-01";"2000-06-28";"030";NULL;NULL;NULL
"4212";"433";"Få Fysioterapi";"2003-01-01";"2006-01-31";"2006-01-17";"098";NULL;NULL;NULL
"4212";"438";"C M Få Skadestuen";"1999-01-01";"2000-07-01";"2000-06-28";"030";NULL;NULL;NULL
"4212";"439";"C M Få Kirurgisk amb.";"1999-01-01";"2000-07-01";"2000-06-28";"030";NULL;NULL;NULL
"4212";"44 ";"Overafdeling";"2006-01-01";"2006-01-31";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"444";"Få Ergoterapi";"2003-01-01";"2006-01-31";"2006-01-17";"098";NULL;NULL;NULL
"5001";"112";"HØREKLINIK";"1983-01-01";"1987-12-31";"1983-01-01";"046";NULL;NULL;NULL
"5001";"112";"HØREKLINIK";"1988-01-01";"1990-12-31";"1988-01-01";"046";NULL;NULL;NULL
"5001";"112";"HØREKLINIK";"1991-01-01";"1992-03-31";"1991-01-01";"046";NULL;NULL;NULL
"5001";"116";"ØRE-,NÆSE- OG HALSAFD.,DAGAFSN";"1991-01-01";"1994-12-31";"1991-01-01";"046";NULL;NULL;NULL
"5001";"116";"Øre-,næse- og halsafd.,dagafsn";"1995-01-01";"2001-12-31";"2001-12-19";"046";NULL;NULL;NULL
"5001";"116";"Øre-,næse- og halsafd.,dagafsn";"2002-01-01";"2500-01-01";"2001-12-19";"046";NULL;NULL;NULL
"4212";"650";"Almenpsykiatrisk afd., Sygehus Fyn";"2006-02-01";"2500-01-01";"2006-01-17";"050";NULL;NULL;NULL
"4212";"656";"CV Mi Psykiatrisk daghospital";"1999-01-01";"2001-01-01";"2000-12-22";"050";NULL;NULL;NULL
"4212";"669";"Retspsykiatrisk ambulatorium, Sygehus Fyn, Middelfart";"2008-01-01";"2500-01-01";"2007-12-17";"050";NULL;NULL;NULL
"4212";"67 ";"Overafdeling";"2006-01-01";"2006-01-31";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"670";"C V Mi Distriktspsyk. center";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"4212";"670";"Mi Distriktspsyk. center";"2002-01-01";"2006-01-31";"2006-01-17";"050";NULL;NULL;NULL
"4212";"68 ";"Overafdeling";"2006-01-01";"2006-01-31";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"680";"C V Mi Distriktspsyk. team";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
"4212";"680";"Mi Distriktspsyk. team";"2002-01-01";"2006-01-31";"2006-01-17";"050";NULL;NULL;NULL
"4212";"69 ";"Overafdeling";"2006-01-01";"2006-01-31";"2006-01-17";NULL;NULL;NULL;NULL
"4212";"69 ";"Gerontopspykiatrisk overafdeling, Sygehus Fyn Middelfart";"2008-01-01";"2012-05-10";"2012-05-02";NULL;NULL;NULL;NULL
"4212";"690";"C V Mi Gerontopsykiatrisk afs.";"1999-01-01";"2001-12-31";"2001-10-31";"050";NULL;NULL;NULL
